"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"contract-aberdeen-engaglementltr-rev1-02-d5e80a-011","contract-aberdeen-engaglementltr-rev1-02-d5e80a","maxtor-corporation","","contract-term","2003","milestone_phase3_survey_instrument","$8,000","high","document-extraction","5","Delivery of Phase 3 survey instrument invoice milestone"
"contract-aberdeen-engaglementltr-rev1-02-d5e80a-012","contract-aberdeen-engaglementltr-rev1-02-d5e80a","maxtor-corporation","","contract-term","2003","milestone_phase3_report","$8,000","high","document-extraction","5","Delivery of Phase 3 survey report & workshop invoice milestone"
"contract-aberdeen-engaglementltr-rev1-02-d5e80a-013","contract-aberdeen-engaglementltr-rev1-02-d5e80a","maxtor-corporation","","contract-term","2003","milestone_phase3_white_paper","$8,000","high","document-extraction","5","Delivery of Phase 3 white paper invoice milestone"
"contract-aberdeen-engaglementltr-rev1-02-d5e80a-014","contract-aberdeen-engaglementltr-rev1-02-d5e80a","maxtor-corporation","","contract-term","2003","milestone_us_roadshow","$8,000","high","document-extraction","5","Completion of US road show invoice milestone"
"contract-aberdeen-engaglementltr-rev1-02-d5e80a-015","contract-aberdeen-engaglementltr-rev1-02-d5e80a","maxtor-corporation","","contract-term","2003","milestone_europe_roadshow","$12,000","high","document-extraction","5","Completion of Europe road show invoice milestone; higher cost for European travel"
"contract-aberdeen-engaglementltr-rev1-02-d5e80a-016","contract-aberdeen-engaglementltr-rev1-02-d5e80a","maxtor-corporation","","contract-term","2003","estimated_travel_phases1_3","$3,000","high","document-extraction","5","Estimated travel expenses phases 1-3; out-of-pocket, invoiced at cost"
"contract-aberdeen-engaglementltr-rev1-02-d5e80a-017","contract-aberdeen-engaglementltr-rev1-02-d5e80a","maxtor-corporation","","contract-term","2003","estimated_travel_phase4","$5,500","high","document-extraction","5","Estimated travel expenses phase 4 (press tours)"
"contract-aberdeen-engaglementltr-rev1-02-d5e80a-018","contract-aberdeen-engaglementltr-rev1-02-d5e80a","maxtor-corporation","","timeline","2003","project_start_date","2003-11-17","high","document-extraction","5","Assumed start date per engagement letter"
"contract-aberdeen-engaglementltr-rev1-02-d5e80a-019","contract-aberdeen-engaglementltr-rev1-02-d5e80a","maxtor-corporation","","timeline","2003","strategy_workshop_date","2003-12-09","high","document-extraction","5","Strategy Workshop in Shrewsbury, MA; coincides with executive schedules and Webinar"
"contract-aberdeen-engaglementltr-rev1-02-d5e80a-020","contract-aberdeen-engaglementltr-rev1-02-d5e80a","maxtor-corporation","ilm-decision-tool","timeline","2004","phase2_tool_delivery","2004-01-09","high","document-extraction","5","Target date for Phase 2 tool delivery (final versions)"
"contract-aberdeen-engaglementltr-rev1-02-d5e80a-021","contract-aberdeen-engaglementltr-rev1-02-d5e80a","aberdeen-group","","market-strategy","2003","storage_pools_taxonomy","On-line (Transactional), Mid-line (Fixed Content), Near-Line (Disk Backup/Staging), Off-line (Tape Archive)","high","document-extraction","2","Four-pool ILM storage lexicon developed by Aberdeen/Maxtor; Active Content vs Fixed Content classification"
"contract-aberdeen-engaglementltr-rev1-02-d5e80a-022","contract-aberdeen-engaglementltr-rev1-02-d5e80a","maxtor-corporation","serial-ata","market-strategy","2003","target_industry_endorsements","At least 4 Fortune 500 CIOs","high","document-extraction","2","Endorsement goal for Pools of Storage concept; plus US and European industry publications"
"contract-aberdeen-engaglementltr-rev1-02-d5e80a-023","contract-aberdeen-engaglementltr-rev1-02-d5e80a","aberdeen-group","ilm-decision-tool","product-spec","2003","competitive_tool_business_metrics","20","high","document-extraction","10","Competitive Value Prospect Tool covers up to 20 individual areas of business metric performance"
"contract-aberdeen-engaglementltr-rev1-02-d5e80a-024","contract-aberdeen-engaglementltr-rev1-02-d5e80a","aberdeen-group","ilm-decision-tool","product-spec","2003","decision_tool_implementation_paths","3 (conservative, industry norm, aggressive)","high","document-extraction","10","ILM Decision Tool offers 3 preset implementation paths for economic quantification"
"contract-aberdeen-engaglementltr-rev1-02-d5e80a-025","contract-aberdeen-engaglementltr-rev1-02-d5e80a","aberdeen-group","ilm-decision-tool","product-spec","2003","decision_tool_hosting_duration","3 months by Aberdeen, then Maxtor","high","document-extraction","11","Aberdeen provides 3 months hosting; Maxtor can assume or extend"
"contract-aberdeen-engaglementltr-rev1-02-d5e80a-026","contract-aberdeen-engaglementltr-rev1-02-d5e80a","aberdeen-group","","ip-term","2003","ip_ownership","Aberdeen retains copyright of tools and white paper; Maxtor gets paid-up perpetual non-exclusive license","high","document-extraction","7","Maxtor may copy/use/perform/modify Aberdeen Software for business purposes only; not for sale or license"
"contract-aberdeen-engaglementltr-rev1-02-d5e80a-027","contract-aberdeen-engaglementltr-rev1-02-d5e80a","aberdeen-group","","research-methodology","2003","survey_scope","100-250 Internet surveys, 5-8 face-to-face/telephone interviews","high","document-extraction","4","Phase 3 message testing; to be merged with April 2003 Aberdeen midline storage survey"
"contract-aberdeen-engaglementltr-rev1-02-d5e80a-028","contract-aberdeen-engaglementltr-rev1-02-d5e80a","maxtor-corporation","sas-backplane","market-strategy","2003","serial_storage_in_a_box_concept","SAS/SATA backplane enabling plug/play/population of any mix of SAS & SATA drives","high","document-extraction","1","Key modification #1: ""Serial Storage in a Box"" positioning with detached storage & arrays"
"contract-aberdeen-engaglementltr-rev1-02-d5e80a-029","contract-aberdeen-engaglementltr-rev1-02-d5e80a","maxtor-corporation","","contract-term","2003","payment_terms","60 days after receipt of invoice","high","document-extraction","5","Payment due within 60 days of Aberdeen invoice upon milestone acceptance"
"contract-aberdeen-engaglementltr-rev1-02-d5e80a-030","contract-aberdeen-engaglementltr-rev1-02-d5e80a","maxtor-corporation","","contract-term","2003","governing_agreement","Services Agreement dated March 17, 2003 between Maxtor and Aberdeen Group","high","document-extraction","1","Prior master services agreement governs; engagement letter is a revision of October 29 proposal"
